path,participant_id,sequence_id,sign
train_landmark_files/61333/600412198.parquet,61333,600412198,hungry
train_landmark_files/32319/600568041.parquet,32319,600568041,red
train_landmark_files/37779/601422544.parquet,37779,601422544,black
train_landmark_files/62590/601647947.parquet,62590,601647947,bad
train_landmark_files/18796/601964800.parquet,18796,601964800,sad
train_landmark_files/37779/602270117.parquet,37779,602270117,yellow
train_landmark_files/25571/602352960.parquet,25571,602352960,sleep
train_landmark_files/49445/602458772.parquet,49445,602458772,drink
train_landmark_files/2044/602887071.parquet,2044,602887071,hungry
train_landmark_files/16069/603340910.parquet,16069,603340910,black
train_landmark_files/18796/6043909.parquet,18796,6043909,white
train_landmark_files/30680/604793404.parquet,30680,604793404,sad
train_landmark_files/32319/605250450.parquet,32319,605250450,white
train_landmark_files/26734/605614753.parquet,26734,605614753,drink
train_landmark_files/28656/605840859.parquet,28656,605840859,go
train_landmark_files/62590/605855142.parquet,62590,605855142,girl
train_landmark_files/49445/606037959.parquet,49445,606037959,hello
train_landmark_files/53618/606840501.parquet,53618,606840501,thankyou
train_landmark_files/53618/607665159.parquet,53618,607665159,sick
train_landmark_files/49445/607756125.parquet,49445,607756125,yellow
train_landmark_files/25571/60938910.parquet,25571,60938910,red
train_landmark_files/16069/609398419.parquet,16069,609398419,mom
train_landmark_files/28656/610023497.parquet,28656,610023497,boy
train_landmark_files/62590/610357968.parquet,62590,610357968,man
train_landmark_files/55372/610507964.parquet,55372,610507964,go
train_landmark_files/61333/61055427.parquet,61333,61055427,hello
train_landmark_files/34503/611490112.parquet,34503,611490112,hungry
train_landmark_files/22343/611701953.parquet,22343,611701953,sleep
train_landmark_files/4718/611728216.parquet,4718,611728216,bye
train_landmark_files/16069/612061230.parquet,16069,612061230,sick
train_landmark_files/22343/612181968.parquet,22343,612181968,white
train_landmark_files/4718/612512620.parquet,4718,612512620,drink
train_landmark_files/26734/613783307.parquet,26734,613783307,sad
train_landmark_files/2044/613787877.parquet,2044,613787877,please
train_landmark_files/53618/613849231.parquet,53618,613849231,dad
train_landmark_files/55372/61399207.parquet,55372,61399207,black
train_landmark_files/62590/614187965.parquet,62590,614187965,hello
train_landmark_files/62590/614326579.parquet,62590,614326579,bye
train_landmark_files/4718/614628853.parquet,4718,614628853,sleep
train_landmark_files/32319/614643207.parquet,32319,614643207,please
train_landmark_files/25571/614722724.parquet,25571,614722724,sick
train_landmark_files/32319/615030474.parquet,32319,615030474,white
train_landmark_files/25571/615154602.parquet,25571,615154602,blue
train_landmark_files/25571/615410720.parquet,25571,615410720,man
train_landmark_files/37779/61556994.parquet,37779,61556994,please
train_landmark_files/30680/615681232.parquet,30680,615681232,boy
train_landmark_files/53618/616871309.parquet,53618,616871309,drink
train_landmark_files/28656/617020568.parquet,28656,617020568,white
train_landmark_files/28656/617379972.parquet,28656,617379972,please
train_landmark_files/53618/618083786.parquet,53618,618083786,bye
train_landmark_files/49445/618444044.parquet,49445,618444044,thankyou
train_landmark_files/16069/618603922.parquet,16069,618603922,hungry
train_landmark_files/37055/619648338.parquet,37055,619648338,dad
train_landmark_files/18796/619864656.parquet,18796,619864656,sad
train_landmark_files/62590/620513324.parquet,62590,620513324,green
train_landmark_files/27610/620551380.parquet,27610,620551380,please
train_landmark_files/26734/620833661.parquet,26734,620833661,man
train_landmark_files/37055/620955103.parquet,37055,620955103,bad
train_landmark_files/2044/621267147.parquet,2044,621267147,man
train_landmark_files/18796/621278595.parquet,18796,621278595,man
train_landmark_files/27610/62197682.parquet,27610,62197682,dad
train_landmark_files/30680/622250638.parquet,30680,622250638,sick
train_landmark_files/27610/622586622.parquet,27610,622586622,yellow
train_landmark_files/16069/622750988.parquet,16069,622750988,dad
train_landmark_files/36257/622978617.parquet,36257,622978617,bye
train_landmark_files/49445/624029749.parquet,49445,624029749,hello
train_landmark_files/36257/624695768.parquet,36257,624695768,red
train_landmark_files/18796/625627729.parquet,18796,625627729,girl
train_landmark_files/25571/626048964.parquet,25571,626048964,dad
train_landmark_files/37055/626209064.parquet,37055,626209064,bye
train_landmark_files/26734/627087199.parquet,26734,627087199,hungry
train_landmark_files/34503/627323921.parquet,34503,627323921,girl
train_landmark_files/30680/627541552.parquet,30680,627541552,child
train_landmark_files/34503/627726019.parquet,34503,627726019,hello
train_landmark_files/25571/62803861.parquet,25571,62803861,drink
train_landmark_files/37055/628692123.parquet,37055,628692123,green
train_landmark_files/30680/629377580.parquet,30680,629377580,yellow
train_landmark_files/4718/63080087.parquet,4718,63080087,hello
train_landmark_files/29302/630917669.parquet,29302,630917669,dad
train_landmark_files/25571/631767395.parquet,25571,631767395,please
train_landmark_files/55372/631799797.parquet,55372,631799797,sick
train_landmark_files/55372/63181591.parquet,55372,63181591,hungry
train_landmark_files/62590/631848030.parquet,62590,631848030,dad
train_landmark_files/37055/631995687.parquet,37055,631995687,drink
train_landmark_files/49445/632819745.parquet,49445,632819745,hello
train_landmark_files/32319/633049136.parquet,32319,633049136,please
train_landmark_files/37779/633542565.parquet,37779,633542565,yellow
train_landmark_files/2044/634132400.parquet,2044,634132400,boy
train_landmark_files/62590/634934188.parquet,62590,634934188,child
train_landmark_files/34503/635384100.parquet,34503,635384100,hungry
train_landmark_files/22343/636017474.parquet,22343,636017474,bad
train_landmark_files/2044/63662879.parquet,2044,63662879,drink
train_landmark_files/25571/636843237.parquet,25571,636843237,hello
train_landmark_files/37055/637088317.parquet,37055,637088317,mom
train_landmark_files/49445/637406596.parquet,49445,637406596,boy
train_landmark_files/25571/637526044.parquet,25571,637526044,dad
train_landmark_files/61333/637770566.parquet,61333,637770566,child
train_landmark_files/61333/637849889.parquet,61333,637849889,man
train_landmark_files/55372/638161660.parquet,55372,638161660,go
train_landmark_files/4718/638208279.parquet,4718,638208279,sad
train_landmark_files/2044/638705148.parquet,2044,638705148,drink
train_landmark_files/27610/638953582.parquet,27610,638953582,please
train_landmark_files/16069/63927023.parquet,16069,63927023,bye
train_landmark_files/25571/640272000.parquet,25571,640272000,girl
train_landmark_files/32319/640703282.parquet,32319,640703282,hungry
train_landmark_files/49445/640922432.parquet,49445,640922432,mom
train_landmark_files/28656/641328602.parquet,28656,641328602,blue
train_landmark_files/26734/642186593.parquet,26734,642186593,bad
train_landmark_files/61333/64258967.parquet,61333,64258967,sad
train_landmark_files/16069/642673505.parquet,16069,642673505,black
train_landmark_files/26734/642934918.parquet,26734,642934918,thirsty
train_landmark_files/29302/643093985.parquet,29302,643093985,please
train_landmark_files/34503/643353394.parquet,34503,643353394,man
train_landmark_files/37055/64369173.parquet,37055,64369173,green
train_landmark_files/25571/646280777.parquet,25571,646280777,mom
train_landmark_files/16069/646397886.parquet,16069,646397886,man
train_landmark_files/32319/646744850.parquet,32319,646744850,boy
train_landmark_files/4718/647085727.parquet,4718,647085727,green
train_landmark_files/22343/647206599.parquet,22343,647206599,blue
train_landmark_files/16069/647709133.parquet,16069,647709133,yellow
train_landmark_files/26734/647847424.parquet,26734,647847424,black
train_landmark_files/2044/648849567.parquet,2044,648849567,boy
train_landmark_files/36257/649028970.parquet,36257,649028970,bad
train_landmark_files/36257/649099247.parquet,36257,649099247,yellow
train_landmark_files/61333/649793223.parquet,61333,649793223,sad
train_landmark_files/27610/650042660.parquet,27610,650042660,bye
train_landmark_files/36257/650251169.parquet,36257,650251169,girl
train_landmark_files/2044/651872508.parquet,2044,651872508,white
train_landmark_files/25571/651939878.parquet,25571,651939878,bye
train_landmark_files/37055/653341515.parquet,37055,653341515,sick
train_landmark_files/30680/653658354.parquet,30680,653658354,boy
train_landmark_files/26734/653699377.parquet,26734,653699377,yellow
train_landmark_files/62590/65433854.parquet,62590,65433854,white
train_landmark_files/36257/65473700.parquet,36257,65473700,boy
train_landmark_files/16069/655099792.parquet,16069,655099792,yellow
train_landmark_files/34503/655409364.parquet,34503,655409364,sick
train_landmark_files/37779/65550773.parquet,37779,65550773,thankyou
train_landmark_files/61333/65568424.parquet,61333,65568424,please
train_landmark_files/27610/65570978.parquet,27610,65570978,green
train_landmark_files/16069/655764749.parquet,16069,655764749,sad
train_landmark_files/36257/655950441.parquet,36257,655950441,mom
train_landmark_files/36257/656644187.parquet,36257,656644187,man
train_landmark_files/34503/656748716.parquet,34503,656748716,yellow
train_landmark_files/22343/656911204.parquet,22343,656911204,go
train_landmark_files/28656/657874531.parquet,28656,657874531,hello
train_landmark_files/34503/657991208.parquet,34503,657991208,black
train_landmark_files/49445/658571810.parquet,49445,658571810,thankyou
train_landmark_files/27610/658893428.parquet,27610,658893428,mom
train_landmark_files/29302/658914408.parquet,29302,658914408,please
train_landmark_files/36257/659253986.parquet,36257,659253986,black
train_landmark_files/25571/659389212.parquet,25571,659389212,hungry
train_landmark_files/28656/659396509.parquet,28656,659396509,bad
train_landmark_files/62590/659747204.parquet,62590,659747204,red
train_landmark_files/62590/659764070.parquet,62590,659764070,boy
train_landmark_files/27610/660232644.parquet,27610,660232644,sleep
train_landmark_files/26734/661797673.parquet,26734,661797673,go
train_landmark_files/16069/6623499.parquet,16069,6623499,thankyou
train_landmark_files/2044/662478768.parquet,2044,662478768,girl
train_landmark_files/28656/662915377.parquet,28656,662915377,sad
train_landmark_files/37055/662992790.parquet,37055,662992790,man
train_landmark_files/37055/66356607.parquet,37055,66356607,bye
train_landmark_files/37055/663846945.parquet,37055,663846945,thirsty
train_landmark_files/2044/664300278.parquet,2044,664300278,happy
train_landmark_files/2044/664313999.parquet,2044,664313999,black
train_landmark_files/49445/66446470.parquet,49445,66446470,hello
train_landmark_files/30680/664734686.parquet,30680,664734686,girl
train_landmark_files/32319/665002695.parquet,32319,665002695,go
train_landmark_files/27610/665104892.parquet,27610,665104892,hello
train_landmark_files/29302/665206298.parquet,29302,665206298,thankyou
train_landmark_files/16069/665243167.parquet,16069,665243167,sleep
train_landmark_files/26734/665612348.parquet,26734,665612348,bye
train_landmark_files/2044/665622001.parquet,2044,665622001,thirsty
train_landmark_files/26734/666488598.parquet,26734,666488598,sad
train_landmark_files/25571/666912052.parquet,25571,666912052,please
train_landmark_files/16069/667009910.parquet,16069,667009910,girl
train_landmark_files/30680/667737507.parquet,30680,667737507,man
train_landmark_files/32319/667827648.parquet,32319,667827648,bye
train_landmark_files/36257/668209620.parquet,36257,668209620,red
train_landmark_files/28656/668509902.parquet,28656,668509902,child
train_landmark_files/61333/66856144.parquet,61333,66856144,go
train_landmark_files/26734/668757014.parquet,26734,668757014,sleep
train_landmark_files/62590/669501082.parquet,62590,669501082,green
train_landmark_files/37055/669912945.parquet,37055,669912945,white
train_landmark_files/55372/670142603.parquet,55372,670142603,happy
train_landmark_files/18796/670790383.parquet,18796,670790383,girl
train_landmark_files/22343/671040481.parquet,22343,671040481,sleep
train_landmark_files/29302/671130606.parquet,29302,671130606,black
train_landmark_files/26734/67119514.parquet,26734,67119514,happy
train_landmark_files/28656/67168991.parquet,28656,67168991,girl
train_landmark_files/36257/671733444.parquet,36257,671733444,dad
train_landmark_files/29302/671932605.parquet,29302,671932605,bad
train_landmark_files/62590/672109270.parquet,62590,672109270,mom
train_landmark_files/28656/672262992.parquet,28656,672262992,hello
train_landmark_files/27610/672466693.parquet,27610,672466693,mom
train_landmark_files/18796/672525353.parquet,18796,672525353,boy
train_landmark_files/62590/673220977.parquet,62590,673220977,dad
train_landmark_files/53618/673905787.parquet,53618,673905787,yellow
train_landmark_files/55372/674214847.parquet,55372,674214847,mom
train_landmark_files/53618/674765078.parquet,53618,674765078,bad
train_landmark_files/55372/676022265.parquet,55372,676022265,man
train_landmark_files/37055/676730207.parquet,37055,676730207,drink
train_landmark_files/2044/676996857.parquet,2044,676996857,sleep
train_landmark_files/62590/677339083.parquet,62590,677339083,sleep
train_landmark_files/49445/677865431.parquet,49445,677865431,man
train_landmark_files/2044/67807070.parquet,2044,67807070,boy
train_landmark_files/49445/67841754.parquet,49445,67841754,sad
train_landmark_files/25571/678819518.parquet,25571,678819518,boy
train_landmark_files/61333/679043787.parquet,61333,679043787,sleep
train_landmark_files/34503/679362236.parquet,34503,679362236,girl
train_landmark_files/49445/679430943.parquet,49445,679430943,green
train_landmark_files/53618/680321328.parquet,53618,680321328,red
train_landmark_files/22343/680951394.parquet,22343,680951394,bye
train_landmark_files/49445/681616511.parquet,49445,681616511,white
train_landmark_files/28656/682431011.parquet,28656,682431011,thirsty
train_landmark_files/26734/682841880.parquet,26734,682841880,yellow
train_landmark_files/18796/682931287.parquet,18796,682931287,black
train_landmark_files/29302/683517716.parquet,29302,683517716,thankyou
train_landmark_files/55372/684199086.parquet,55372,684199086,man
train_landmark_files/27610/684200120.parquet,27610,684200120,hungry
train_landmark_files/26734/684254926.parquet,26734,684254926,go
train_landmark_files/34503/684456129.parquet,34503,684456129,girl
train_landmark_files/55372/684770793.parquet,55372,684770793,sick
train_landmark_files/27610/68482644.parquet,27610,68482644,man
train_landmark_files/49445/684926081.parquet,49445,684926081,child
train_landmark_files/37779/685007784.parquet,37779,685007784,sick
train_landmark_files/55372/685145140.parquet,55372,685145140,hello
train_landmark_files/27610/686778907.parquet,27610,686778907,child
train_landmark_files/62590/686956549.parquet,62590,686956549,white
train_landmark_files/18796/68707070.parquet,18796,68707070,bye
train_landmark_files/53618/687344354.parquet,53618,687344354,man
train_landmark_files/55372/687409397.parquet,55372,687409397,thirsty
train_landmark_files/4718/687497052.parquet,4718,687497052,man
train_landmark_files/37779/687729222.parquet,37779,687729222,sad
train_landmark_files/62590/688107254.parquet,62590,688107254,please
train_landmark_files/22343/688727381.parquet,22343,688727381,drink
train_landmark_files/2044/688776128.parquet,2044,688776128,mom
train_landmark_files/2044/689246742.parquet,2044,689246742,go
train_landmark_files/55372/689748021.parquet,55372,689748021,yellow
train_landmark_files/28656/689895345.parquet,28656,689895345,hungry
train_landmark_files/22343/690118204.parquet,22343,690118204,hello
train_landmark_files/22343/690120340.parquet,22343,690120340,man
train_landmark_files/36257/692734090.parquet,36257,692734090,bad
train_landmark_files/61333/692834432.parquet,61333,692834432,thirsty
train_landmark_files/37779/692960753.parquet,37779,692960753,thankyou
train_landmark_files/4718/693176659.parquet,4718,693176659,sad
train_landmark_files/53618/693593536.parquet,53618,693593536,hello
train_landmark_files/2044/693617786.parquet,2044,693617786,bad
train_landmark_files/29302/694414245.parquet,29302,694414245,go
train_landmark_files/28656/694465992.parquet,28656,694465992,man
train_landmark_files/22343/694569840.parquet,22343,694569840,sleep
train_landmark_files/26734/69507533.parquet,26734,69507533,go
train_landmark_files/4718/695141441.parquet,4718,695141441,girl
train_landmark_files/29302/695355682.parquet,29302,695355682,man
train_landmark_files/37779/696418156.parquet,37779,696418156,thankyou
train_landmark_files/29302/696467043.parquet,29302,696467043,white
train_landmark_files/37779/696697942.parquet,37779,696697942,black
train_landmark_files/2044/696964622.parquet,2044,696964622,dad
train_landmark_files/53618/697846087.parquet,53618,697846087,go
train_landmark_files/27610/697980298.parquet,27610,697980298,happy
train_landmark_files/29302/698855643.parquet,29302,698855643,thankyou
train_landmark_files/28656/699844024.parquet,28656,699844024,green
train_landmark_files/55372/699896830.parquet,55372,699896830,bad
train_landmark_files/29302/700062645.parquet,29302,700062645,child
train_landmark_files/62590/700099092.parquet,62590,700099092,man
train_landmark_files/22343/700141674.parquet,22343,700141674,green
train_landmark_files/28656/700448828.parquet,28656,700448828,sleep
train_landmark_files/36257/700492173.parquet,36257,700492173,happy
train_landmark_files/62590/700906923.parquet,62590,700906923,bad
train_landmark_files/4718/701444273.parquet,4718,701444273,bye
train_landmark_files/37055/701859971.parquet,37055,701859971,please
train_landmark_files/18796/702299459.parquet,18796,702299459,hello
train_landmark_files/2044/703158051.parquet,2044,703158051,red
train_landmark_files/18796/703393355.parquet,18796,703393355,sad
train_landmark_files/18796/704005839.parquet,18796,704005839,blue
train_landmark_files/37055/704302088.parquet,37055,704302088,drink
train_landmark_files/37779/705297877.parquet,37779,705297877,bye
train_landmark_files/30680/705889457.parquet,30680,705889457,dad
train_landmark_files/26734/706164800.parquet,26734,706164800,man
train_landmark_files/16069/706316861.parquet,16069,706316861,boy
train_landmark_files/62590/706440861.parquet,62590,706440861,go
train_landmark_files/53618/706736585.parquet,53618,706736585,hello
train_landmark_files/49445/706903460.parquet,49445,706903460,sick
train_landmark_files/61333/707115797.parquet,61333,707115797,please
train_landmark_files/37779/707697266.parquet,37779,707697266,blue
train_landmark_files/22343/707700191.parquet,22343,707700191,green
train_landmark_files/27610/708097964.parquet,27610,708097964,red
train_landmark_files/62590/708228359.parquet,62590,708228359,girl
train_landmark_files/34503/709182212.parquet,34503,709182212,go
train_landmark_files/2044/709496322.parquet,2044,709496322,bye
train_landmark_files/49445/709949635.parquet,49445,709949635,girl
train_landmark_files/16069/710102806.parquet,16069,710102806,sad
train_landmark_files/36257/711122278.parquet,36257,711122278,sad
train_landmark_files/32319/711409619.parquet,32319,711409619,green
train_landmark_files/2044/711992222.parquet,2044,711992222,dad
train_landmark_files/26734/712544289.parquet,26734,712544289,please
train_landmark_files/18796/71276427.parquet,18796,71276427,boy
train_landmark_files/32319/712964766.parquet,32319,712964766,green
train_landmark_files/16069/713273737.parquet,16069,713273737,sleep
train_landmark_files/32319/71379593.parquet,32319,71379593,please
train_landmark_files/30680/713939809.parquet,30680,713939809,sleep
train_landmark_files/62590/714046991.parquet,62590,714046991,hungry
train_landmark_files/55372/714612613.parquet,55372,714612613,thirsty
train_landmark_files/55372/714685742.parquet,55372,714685742,girl
train_landmark_files/61333/715383896.parquet,61333,715383896,please
train_landmark_files/36257/71584264.parquet,36257,71584264,girl
train_landmark_files/55372/715941725.parquet,55372,715941725,dad
train_landmark_files/37055/715943813.parquet,37055,715943813,white
train_landmark_files/2044/71637036.parquet,2044,71637036,sick
train_landmark_files/62590/71647337.parquet,62590,71647337,happy
train_landmark_files/32319/717547445.parquet,32319,717547445,dad
train_landmark_files/49445/717690678.parquet,49445,717690678,mom
train_landmark_files/34503/718594545.parquet,34503,718594545,bad
train_landmark_files/34503/7188570.parquet,34503,7188570,blue
train_landmark_files/61333/719042208.parquet,61333,719042208,please
train_landmark_files/61333/719250462.parquet,61333,719250462,go
train_landmark_files/36257/719339715.parquet,36257,719339715,child
train_landmark_files/53618/71978764.parquet,53618,71978764,drink
train_landmark_files/53618/719899288.parquet,53618,719899288,sad
train_landmark_files/26734/720460636.parquet,26734,720460636,please
train_landmark_files/30680/720548775.parquet,30680,720548775,sleep
train_landmark_files/49445/721175870.parquet,49445,721175870,girl
train_landmark_files/55372/722190644.parquet,55372,722190644,dad
train_landmark_files/28656/722826097.parquet,28656,722826097,sleep
train_landmark_files/2044/724381892.parquet,2044,724381892,green
train_landmark_files/4718/724906280.parquet,4718,724906280,sad
train_landmark_files/26734/72552496.parquet,26734,72552496,drink
train_landmark_files/28656/725758155.parquet,28656,725758155,bye
train_landmark_files/37055/725971812.parquet,37055,725971812,black
train_landmark_files/26734/726494786.parquet,26734,726494786,thirsty
train_landmark_files/61333/726791547.parquet,61333,726791547,thirsty
train_landmark_files/36257/72736464.parquet,36257,72736464,thirsty
train_landmark_files/26734/727626479.parquet,26734,727626479,thirsty
train_landmark_files/16069/728399657.parquet,16069,728399657,go
train_landmark_files/22343/728699652.parquet,22343,728699652,yellow
train_landmark_files/29302/729140291.parquet,29302,729140291,happy
train_landmark_files/25571/729287190.parquet,25571,729287190,thirsty
train_landmark_files/37055/729590855.parquet,37055,729590855,black
train_landmark_files/36257/730326076.parquet,36257,730326076,dad
train_landmark_files/53618/730429342.parquet,53618,730429342,hungry
train_landmark_files/30680/730436028.parquet,30680,730436028,boy
train_landmark_files/53618/73050582.parquet,53618,73050582,girl
train_landmark_files/4718/731315691.parquet,4718,731315691,thirsty
train_landmark_files/2044/733009369.parquet,2044,733009369,man
train_landmark_files/16069/734322656.parquet,16069,734322656,white
train_landmark_files/55372/734507421.parquet,55372,734507421,blue
train_landmark_files/2044/735258613.parquet,2044,735258613,blue
train_landmark_files/62590/735292353.parquet,62590,735292353,drink
train_landmark_files/37055/735585039.parquet,37055,735585039,boy
train_landmark_files/36257/735678921.parquet,36257,735678921,green
train_landmark_files/62590/736317748.parquet,62590,736317748,black
train_landmark_files/61333/736942848.parquet,61333,736942848,hungry
train_landmark_files/61333/737286313.parquet,61333,737286313,green
train_landmark_files/36257/737711418.parquet,36257,737711418,man
train_landmark_files/32319/737949589.parquet,32319,737949589,girl
train_landmark_files/30680/737965288.parquet,30680,737965288,yellow
train_landmark_files/53618/738387876.parquet,53618,738387876,girl
train_landmark_files/49445/738875537.parquet,49445,738875537,red
train_landmark_files/36257/739204705.parquet,36257,739204705,hungry
train_landmark_files/61333/739821689.parquet,61333,739821689,thankyou
train_landmark_files/32319/740019537.parquet,32319,740019537,hungry
train_landmark_files/37779/741256353.parquet,37779,741256353,bad
train_landmark_files/29302/74250082.parquet,29302,74250082,girl
train_landmark_files/49445/743353402.parquet,49445,743353402,please
train_landmark_files/28656/743403133.parquet,28656,743403133,hungry
train_landmark_files/28656/743714921.parquet,28656,743714921,hello
train_landmark_files/25571/744959306.parquet,25571,744959306,sick
train_landmark_files/34503/745030266.parquet,34503,745030266,blue
train_landmark_files/27610/74519459.parquet,27610,74519459,thankyou
train_landmark_files/18796/746465346.parquet,18796,746465346,go
train_landmark_files/28656/747001230.parquet,28656,747001230,mom
train_landmark_files/2044/749416505.parquet,2044,749416505,please
train_landmark_files/37779/749841818.parquet,37779,749841818,boy
train_landmark_files/18796/749900855.parquet,18796,749900855,bye
train_landmark_files/22343/749938182.parquet,22343,749938182,sick
train_landmark_files/2044/750193934.parquet,2044,750193934,blue
train_landmark_files/62590/750243503.parquet,62590,750243503,go
train_landmark_files/61333/751212363.parquet,61333,751212363,black
train_landmark_files/30680/751237419.parquet,30680,751237419,girl
train_landmark_files/26734/751308498.parquet,26734,751308498,yellow
train_landmark_files/25571/751355914.parquet,25571,751355914,mom
train_landmark_files/25571/751527874.parquet,25571,751527874,black
train_landmark_files/55372/751550841.parquet,55372,751550841,drink
train_landmark_files/30680/752037899.parquet,30680,752037899,yellow
train_landmark_files/2044/752157917.parquet,2044,752157917,child
train_landmark_files/30680/7524886.parquet,30680,7524886,please
train_landmark_files/26734/753509616.parquet,26734,753509616,mom
train_landmark_files/25571/75457317.parquet,25571,75457317,girl
train_landmark_files/36257/754964459.parquet,36257,754964459,thirsty
train_landmark_files/30680/755046156.parquet,30680,755046156,red
train_landmark_files/30680/755423976.parquet,30680,755423976,dad
train_landmark_files/55372/756052315.parquet,55372,756052315,black
train_landmark_files/27610/757236653.parquet,27610,757236653,sad
train_landmark_files/34503/757253171.parquet,34503,757253171,hello
train_landmark_files/49445/757360678.parquet,49445,757360678,yellow
train_landmark_files/29302/757516815.parquet,29302,757516815,hungry
train_landmark_files/18796/757652887.parquet,18796,757652887,please
train_landmark_files/25571/75792430.parquet,25571,75792430,sleep
train_landmark_files/18796/758001778.parquet,18796,758001778,please
train_landmark_files/62590/758236478.parquet,62590,758236478,sleep
train_landmark_files/4718/759445081.parquet,4718,759445081,go
train_landmark_files/37779/75990746.parquet,37779,75990746,sick
train_landmark_files/53618/76023204.parquet,53618,76023204,man
train_landmark_files/29302/760988679.parquet,29302,760988679,go
train_landmark_files/16069/761291067.parquet,16069,761291067,sick
train_landmark_files/61333/762480368.parquet,61333,762480368,red
train_landmark_files/2044/762512845.parquet,2044,762512845,bye
train_landmark_files/37779/762720368.parquet,37779,762720368,hello
train_landmark_files/2044/763280215.parquet,2044,763280215,sick
train_landmark_files/53618/763340232.parquet,53618,763340232,sad
train_landmark_files/49445/763859828.parquet,49445,763859828,bye
train_landmark_files/2044/764409451.parquet,2044,764409451,girl
train_landmark_files/28656/765397383.parquet,28656,765397383,boy
train_landmark_files/34503/765798125.parquet,34503,765798125,bad
train_landmark_files/26734/76612503.parquet,26734,76612503,white
train_landmark_files/2044/76685753.parquet,2044,76685753,bad
train_landmark_files/55372/767257465.parquet,55372,767257465,bad
train_landmark_files/29302/769150865.parquet,29302,769150865,red
train_landmark_files/22343/77034253.parquet,22343,77034253,white
train_landmark_files/16069/770563707.parquet,16069,770563707,mom
train_landmark_files/22343/771028208.parquet,22343,771028208,white
train_landmark_files/25571/771605519.parquet,25571,771605519,sad
train_landmark_files/61333/77173065.parquet,61333,77173065,sleep
train_landmark_files/4718/771991548.parquet,4718,771991548,girl
train_landmark_files/27610/772474911.parquet,27610,772474911,bye
train_landmark_files/32319/773156434.parquet,32319,773156434,sad
train_landmark_files/53618/773169503.parquet,53618,773169503,thirsty
train_landmark_files/36257/773297022.parquet,36257,773297022,yellow
train_landmark_files/49445/773672721.parquet,49445,773672721,please
train_landmark_files/2044/774604471.parquet,2044,774604471,blue
train_landmark_files/53618/774805605.parquet,53618,774805605,bad
train_landmark_files/26734/775017794.parquet,26734,775017794,drink
train_landmark_files/34503/77531820.parquet,34503,77531820,yellow
train_landmark_files/22343/775594702.parquet,22343,775594702,child
train_landmark_files/37779/775796867.parquet,37779,775796867,mom
train_landmark_files/53618/775798872.parquet,53618,775798872,thirsty
train_landmark_files/62590/776104669.parquet,62590,776104669,green
train_landmark_files/2044/776401354.parquet,2044,776401354,blue
train_landmark_files/55372/776666720.parquet,55372,776666720,sleep
train_landmark_files/25571/777445231.parquet,25571,777445231,bad
train_landmark_files/26734/777549809.parquet,26734,777549809,please
train_landmark_files/55372/778213281.parquet,55372,778213281,bad
train_landmark_files/28656/778623272.parquet,28656,778623272,sick
train_landmark_files/36257/779465586.parquet,36257,779465586,thirsty
train_landmark_files/27610/779813471.parquet,27610,779813471,blue
train_landmark_files/55372/779827510.parquet,55372,779827510,happy
train_landmark_files/26734/78028108.parquet,26734,78028108,green
train_landmark_files/25571/780885835.parquet,25571,780885835,girl
train_landmark_files/37055/781996112.parquet,37055,781996112,sleep
train_landmark_files/61333/782131491.parquet,61333,782131491,hello
train_landmark_files/18796/782153498.parquet,18796,782153498,green
train_landmark_files/2044/782336373.parquet,2044,782336373,sick
train_landmark_files/2044/7823557.parquet,2044,7823557,please
train_landmark_files/34503/782512378.parquet,34503,782512378,green
train_landmark_files/25571/782740672.parquet,25571,782740672,thankyou
train_landmark_files/30680/783163442.parquet,30680,783163442,green
train_landmark_files/61333/783712836.parquet,61333,783712836,green
train_landmark_files/27610/783868056.parquet,27610,783868056,girl
train_landmark_files/27610/783986734.parquet,27610,783986734,white
train_landmark_files/53618/784100689.parquet,53618,784100689,please
train_landmark_files/27610/784272338.parquet,27610,784272338,man
train_landmark_files/2044/784627453.parquet,2044,784627453,boy
train_landmark_files/62590/784647159.parquet,62590,784647159,red
train_landmark_files/37055/785107652.parquet,37055,785107652,happy
train_landmark_files/34503/785172780.parquet,34503,785172780,thirsty
train_landmark_files/34503/785509935.parquet,34503,785509935,thankyou
train_landmark_files/55372/785537693.parquet,55372,785537693,sick
train_landmark_files/37055/786675538.parquet,37055,786675538,go
train_landmark_files/29302/787693751.parquet,29302,787693751,green
train_landmark_files/61333/787760640.parquet,61333,787760640,go
train_landmark_files/26734/788072683.parquet,26734,788072683,thirsty
train_landmark_files/27610/788137404.parquet,27610,788137404,yellow
train_landmark_files/37055/789099155.parquet,37055,789099155,sad
train_landmark_files/36257/789119661.parquet,36257,789119661,hungry
train_landmark_files/36257/789830509.parquet,36257,789830509,hungry
train_landmark_files/18796/790102252.parquet,18796,790102252,bye
train_landmark_files/37055/790198079.parquet,37055,790198079,mom
train_landmark_files/16069/790381040.parquet,16069,790381040,dad
train_landmark_files/4718/790588760.parquet,4718,790588760,girl
train_landmark_files/32319/792734300.parquet,32319,792734300,boy
train_landmark_files/29302/79334148.parquet,29302,79334148,blue
train_landmark_files/28656/794512380.parquet,28656,794512380,girl
train_landmark_files/29302/794784817.parquet,29302,794784817,bad
train_landmark_files/28656/794849793.parquet,28656,794849793,dad
